,TIME,NZ,NY
0,HH:MM:SS.FFF,G's,G's
8613, 00:13:10.375,1.00391,-0.00488
8614, 00:13:10.438,,
8615, 00:13:10.500,1.00781,-0.0127
8616, 00:13:10.563,,
8617, 00:13:10.625,1.00781,-0.00684
8618, 00:13:10.688,,
8619, 00:13:10.750,1.01172,-0.01172
8620, 00:13:10.813,,
8621, 00:13:10.875,1.00586,-0.00684
8622, 00:13:10.938,,
8623, 00:13:11.000,1.00977,-0.00781
8624, 00:13:11.063,,
8625, 00:13:11.125,1.01563,-0.0127
8626, 00:13:11.188,,
8627, 00:13:11.250,1.01172,-0.00488
8628, 00:13:11.313,,
8629, 00:13:11.375,1.00781,-0.00391
8630, 00:13:11.438,,
8631, 00:13:11.500,1.00586,-0.00195
8632, 00:13:11.563,,
8633, 00:13:11.625,1.00586,-0.00195
8634, 00:13:11.688,,
8635, 00:13:11.750,1.00977,-0.00977
8636, 00:13:11.813,,
8637, 00:13:11.875,1.00781,-0.00781
8638, 00:13:11.938,,
8639, 00:13:12.000,1.00781,-0.00781
8640, 00:13:12.063,,
8641, 00:13:12.125,1.00781,-0.00781
8642, 00:13:12.188,,
8643, 00:13:12.250,1.01367,-0.01172
8644, 00:13:12.313,,
8645, 00:13:12.375,1.00977,-0.00977
8646, 00:13:12.438,,
8647, 00:13:12.500,1.00977,-0.00488
8648, 00:13:12.563,,
8649, 00:13:12.625,1.00586,-0.00195
8650, 00:13:12.688,,
8651, 00:13:12.750,1.00586,-0.00391
8652, 00:13:12.813,,
8653, 00:13:12.875,1.00977,-0.00977
8654, 00:13:12.938,,
8655, 00:13:13.000,1.00781,-0.00977
8656, 00:13:13.063,,
8657, 00:13:13.125,1.00781,-0.00684
8658, 00:13:13.188,,
8659, 00:13:13.250,1.01172,-0.00781
8660, 00:13:13.313,,
8661, 00:13:13.375,1.01172,-0.0127
8662, 00:13:13.438,,
8663, 00:13:13.500,1.01563,-0.01172
8664, 00:13:13.563,,
8665, 00:13:13.625,1.01563,-0.00977
8666, 00:13:13.688,,
8667, 00:13:13.750,1.00586,-0.00684
8668, 00:13:13.813,,
8669, 00:13:13.875,1.01172,-0.00781
8670, 00:13:13.938,,
8671, 00:13:14.000,1.00781,-0.00488
8672, 00:13:14.063,,
8673, 00:13:14.125,1.00781,-0.00781
8674, 00:13:14.188,,
8675, 00:13:14.250,1.00391,-0.00684
8676, 00:13:14.313,,
8677, 00:13:14.375,1.00977,-0.00684
8678, 00:13:14.438,,
8679, 00:13:14.500,1.00977,-0.00781
8680, 00:13:14.563,,
8681, 00:13:14.625,1.01367,-0.01172
8682, 00:13:14.688,,
8683, 00:13:14.750,1.01172,-0.00977
8684, 00:13:14.813,,
8685, 00:13:14.875,1.00781,-0.00684
8686, 00:13:14.938,,
8687, 00:13:15.000,1.01563,-0.00781
8688, 00:13:15.063,,
8689, 00:13:15.125,1.00977,0
8690, 00:13:15.188,,
8691, 00:13:15.250,1.00977,-0.00684
8692, 00:13:15.313,,
8693, 00:13:15.375,1.00586,-0.00781
8694, 00:13:15.438,,
8695, 00:13:15.500,1.00781,-0.00488
8696, 00:13:15.563,,
8697, 00:13:15.625,1.01172,-0.01172
8698, 00:13:15.688,,
8699, 00:13:15.750,1.00977,-0.01172
8700, 00:13:15.813,,
8701, 00:13:15.875,1.00781,-0.00488
8702, 00:13:15.938,,
8703, 00:13:16.000,1.01563,-0.0127
8704, 00:13:16.063,,
8705, 00:13:16.125,1.01367,-0.00684
8706, 00:13:16.188,,
8707, 00:13:16.250,1.01367,-0.00684
8708, 00:13:16.313,,
8709, 00:13:16.375,1.00977,-0.00781
8710, 00:13:16.438,,
8711, 00:13:16.500,1.00977,-0.00977
8712, 00:13:16.563,,
8713, 00:13:16.625,1.00977,-0.00684
8714, 00:13:16.688,,
8715, 00:13:16.750,1.00586,-0.00781
8716, 00:13:16.813,,
8717, 00:13:16.875,1.00586,-0.00391
8718, 00:13:16.938,,
8719, 00:13:17.000,1.00781,-0.00781
8720, 00:13:17.063,,
8721, 00:13:17.125,1.01563,-0.00781
8722, 00:13:17.188,,
8723, 00:13:17.250,1.01367,-0.01465
8724, 00:13:17.313,,
8725, 00:13:17.375,1.00977,-0.00391
8726, 00:13:17.438,,
8727, 00:13:17.500,1.01172,-0.00684
8728, 00:13:17.563,,
8729, 00:13:17.625,1.00586,-0.00781
8730, 00:13:17.688,,
8731, 00:13:17.750,1.00781,-0.00684
8732, 00:13:17.813,,
8733, 00:13:17.875,1.00586,-0.01172
8734, 00:13:17.938,,
8735, 00:13:18.000,1.00391,-0.00391
8736, 00:13:18.063,,
8737, 00:13:18.125,1.01758,-0.01465
8738, 00:13:18.188,,
8739, 00:13:18.250,1.00586,-0.00977
8740, 00:13:18.313,,
8741, 00:13:18.375,1.01367,-0.00977
8742, 00:13:18.438,,
8743, 00:13:18.500,1.01172,-0.00781
8744, 00:13:18.563,,
8745, 00:13:18.625,1.01172,-0.00684
8746, 00:13:18.688,,
8747, 00:13:18.750,1.00586,-0.00488
8748, 00:13:18.813,,
8749, 00:13:18.875,1.01367,-0.00684
8750, 00:13:18.938,,
8751, 00:13:19.000,1.00781,-0.00195
8752, 00:13:19.063,,
8753, 00:13:19.125,1.00781,-0.00488
8754, 00:13:19.188,,
8755, 00:13:19.250,1.00977,-0.0127
8756, 00:13:19.313,,
8757, 00:13:19.375,1.00977,-0.00781
8758, 00:13:19.438,,
8759, 00:13:19.500,1.01367,-0.00977
8760, 00:13:19.563,,
8761, 00:13:19.625,1.01367,-0.00391
8762, 00:13:19.688,,
8763, 00:13:19.750,1.00977,-0.00977
8764, 00:13:19.813,,
8765, 00:13:19.875,1.01367,-0.01172
8766, 00:13:19.938,,
8767, 00:13:20.000,1.01172,-0.00781
8768, 00:13:20.063,,
8769, 00:13:20.125,1.00195,-0.00684
8770, 00:13:20.188,,
8771, 00:13:20.250,1.00586,-0.00391
8772, 00:13:20.313,,
8773, 00:13:20.375,1.00781,-0.00977
8774, 00:13:20.438,,
8775, 00:13:20.500,1.01172,-0.00977
8776, 00:13:20.563,,
8777, 00:13:20.625,1.01367,-0.00781
8778, 00:13:20.688,,
8779, 00:13:20.750,1.01172,-0.00488
8780, 00:13:20.813,,
8781, 00:13:20.875,1.01172,-0.01172
8782, 00:13:20.938,,
8783, 00:13:21.000,1.01172,-0.00684
8784, 00:13:21.063,,
8785, 00:13:21.125,1.00977,-0.00977
8786, 00:13:21.188,,
8787, 00:13:21.250,1.00977,-0.00488
8788, 00:13:21.313,,
8789, 00:13:21.375,1.00586,-0.00684
8790, 00:13:21.438,,
8791, 00:13:21.500,1.00977,-0.00977
8792, 00:13:21.563,,
8793, 00:13:21.625,1.00977,-0.00781
8794, 00:13:21.688,,
8795, 00:13:21.750,1.01172,-0.00977
8796, 00:13:21.813,,
8797, 00:13:21.875,1.00977,-0.01172
8798, 00:13:21.938,,
8799, 00:13:22.000,1.01758,-0.01172
8800, 00:13:22.063,,
8801, 00:13:22.125,1.01367,-0.00781
8802, 00:13:22.188,,
8803, 00:13:22.250,1.00977,-0.00684
8804, 00:13:22.313,,
8805, 00:13:22.375,1.00586,-0.00684
8806, 00:13:22.438,,
8807, 00:13:22.500,1.00781,-0.00684
8808, 00:13:22.563,,
8809, 00:13:22.625,1.00977,-0.00781
8810, 00:13:22.688,,
8811, 00:13:22.750,1.01172,-0.00781
8812, 00:13:22.813,,
8813, 00:13:22.875,1.00391,-0.00781
8814, 00:13:22.938,,
8815, 00:13:23.000,1.01367,-0.01172
8816, 00:13:23.063,,
8817, 00:13:23.125,1.00977,-0.0127
8818, 00:13:23.188,,
8819, 00:13:23.250,1.01367,-0.00977
8820, 00:13:23.313,,
8821, 00:13:23.375,1.00586,-0.00684
8822, 00:13:23.438,,
8823, 00:13:23.500,1.00781,-0.00488
8824, 00:13:23.563,,
8825, 00:13:23.625,1.00586,-0.00781
8826, 00:13:23.688,,
8827, 00:13:23.750,1.01367,-0.00781
8828, 00:13:23.813,,
8829, 00:13:23.875,1.00977,-0.00781
8830, 00:13:23.938,,
8831, 00:13:24.000,1.01563,-0.00977
8832, 00:13:24.063,,
8833, 00:13:24.125,1.01563,-0.00781
8834, 00:13:24.188,,
8835, 00:13:24.250,1.01172,-0.00977
8836, 00:13:24.313,,
8837, 00:13:24.375,1.00586,-0.00684
8838, 00:13:24.438,,
8839, 00:13:24.500,1.00195,-0.00391
8840, 00:13:24.563,,
8841, 00:13:24.625,1.01172,-0.00781
8842, 00:13:24.688,,
8843, 00:13:24.750,1.00977,-0.00488
8844, 00:13:24.813,,
8845, 00:13:24.875,1.00781,-0.00488
8846, 00:13:24.938,,
8847, 00:13:25.000,1.01172,-0.01172
8848, 00:13:25.063,,
8849, 00:13:25.125,1.01367,-0.01172
8850, 00:13:25.188,,
8851, 00:13:25.250,1.01172,-0.00488
8852, 00:13:25.313,,
8853, 00:13:25.375,1.01367,0.00391
8854, 00:13:25.438,,
8855, 00:13:25.500,1.01172,-0.01563
8856, 00:13:25.563,,
8857, 00:13:25.625,1.00781,-0.00781
8858, 00:13:25.688,,
8859, 00:13:25.750,1.00977,-0.01172
8860, 00:13:25.813,,
8861, 00:13:25.875,1.00391,-0.00195
8862, 00:13:25.938,,
8863, 00:13:26.000,1.01172,-0.00977
8864, 00:13:26.063,,
8865, 00:13:26.125,1.01367,-0.00781
8866, 00:13:26.188,,
8867, 00:13:26.250,1.01563,-0.01172
8868, 00:13:26.313,,
8869, 00:13:26.375,1.00977,0
8870, 00:13:26.438,,
8871, 00:13:26.500,1.00781,-0.00977
8872, 00:13:26.563,,
8873, 00:13:26.625,1.00391,-0.00488
8874, 00:13:26.688,,
8875, 00:13:26.750,1.00977,-0.01465
8876, 00:13:26.813,,
8877, 00:13:26.875,1.00781,-0.00488
8878, 00:13:26.938,,
8879, 00:13:27.000,1.00781,-0.00488
8880, 00:13:27.063,,
8881, 00:13:27.125,1.01563,-0.00488
8882, 00:13:27.188,,
8883, 00:13:27.250,1.00977,-0.0127
8884, 00:13:27.313,,
8885, 00:13:27.375,1.01367,-0.00684
8886, 00:13:27.438,,
8887, 00:13:27.500,1.00586,-0.00488
8888, 00:13:27.563,,
8889, 00:13:27.625,1.01172,-0.00488
8890, 00:13:27.688,,
8891, 00:13:27.750,1.00977,-0.01172
8892, 00:13:27.813,,
8893, 00:13:27.875,1,-0.00781
8894, 00:13:27.938,,
8895, 00:13:28.000,1.01172,-0.00781
8896, 00:13:28.063,,
8897, 00:13:28.125,1.00586,-0.00684
8898, 00:13:28.188,,
8899, 00:13:28.250,1.01367,-0.00977
8900, 00:13:28.313,,
8901, 00:13:28.375,1.01563,-0.00488
8902, 00:13:28.438,,
8903, 00:13:28.500,1.01367,-0.00781
8904, 00:13:28.563,,
8905, 00:13:28.625,1.00977,-0.00781
8906, 00:13:28.688,,
8907, 00:13:28.750,1.00586,-0.00781
8908, 00:13:28.813,,
8909, 00:13:28.875,1.00781,-0.00684
8910, 00:13:28.938,,
8911, 00:13:29.000,1.00781,-0.00977
8912, 00:13:29.063,,
8913, 00:13:29.125,1.00781,-0.00195
8914, 00:13:29.188,,
8915, 00:13:29.250,1.00586,-0.00684
8916, 00:13:29.313,,
8917, 00:13:29.375,1.01367,-0.00781
8918, 00:13:29.438,,
8919, 00:13:29.500,1.00977,-0.00977
8920, 00:13:29.563,,
8921, 00:13:29.625,1.01563,-0.00391
8922, 00:13:29.688,,
8923, 00:13:29.750,1.01172,-0.00977
8924, 00:13:29.813,,
8925, 00:13:29.875,1.00781,-0.00684
8926, 00:13:29.938,,
8927, 00:13:30.000,1.00781,-0.00977
8928, 00:13:30.063,,
8929, 00:13:30.125,1.00781,-0.00684
8930, 00:13:30.188,,
8931, 00:13:30.250,1.01172,-0.01172
8932, 00:13:30.313,,
8933, 00:13:30.375,1.01172,-0.00684
8934, 00:13:30.438,,
8935, 00:13:30.500,1.01172,-0.01172
8936, 00:13:30.563,,
8937, 00:13:30.625,1.00781,-0.00195
8938, 00:13:30.688,,
8939, 00:13:30.750,1.00391,-0.00195
8940, 00:13:30.813,,
8941, 00:13:30.875,1.00977,-0.00977
8942, 00:13:30.938,,
8943, 00:13:31.000,1.01367,-0.01172
8944, 00:13:31.063,,
8945, 00:13:31.125,1,-0.00391
8946, 00:13:31.188,,
8947, 00:13:31.250,1.00977,-0.00391
8948, 00:13:31.313,,
8949, 00:13:31.375,1.00781,-0.00488
8950, 00:13:31.438,,
8951, 00:13:31.500,1.01563,-0.00977
8952, 00:13:31.563,,
8953, 00:13:31.625,1.00781,-0.00781
8954, 00:13:31.688,,
8955, 00:13:31.750,1.00586,-0.01172
8956, 00:13:31.813,,
8957, 00:13:31.875,1.00781,-0.00684
8958, 00:13:31.938,,
8959, 00:13:32.000,1.01367,-0.00488
8960, 00:13:32.063,,
8961, 00:13:32.125,1.00977,-0.00488
8962, 00:13:32.188,,
8963, 00:13:32.250,1.00391,-0.00391
8964, 00:13:32.313,,
8965, 00:13:32.375,1.00391,-0.00781
8966, 00:13:32.438,,
8967, 00:13:32.500,1.01563,-0.00684
8968, 00:13:32.563,,
8969, 00:13:32.625,1.03711,-0.00488
8970, 00:13:32.688,,
8971, 00:13:32.750,0.98828,-0.01172
8972, 00:13:32.813,,
8973, 00:13:32.875,0.99805,-0.00781
8974, 00:13:32.938,,
8975, 00:13:33.000,1.01758,-0.00391
8976, 00:13:33.063,,
8977, 00:13:33.125,1.00781,-0.00781
8978, 00:13:33.188,,
8979, 00:13:33.250,0.99219,-0.00488
8980, 00:13:33.313,,
8981, 00:13:33.375,1.01563,-0.00977
8982, 00:13:33.438,,
8983, 00:13:33.500,1.02148,-0.00195
8984, 00:13:33.563,,
8985, 00:13:33.625,0.99805,-0.00488
8986, 00:13:33.688,,
8987, 00:13:33.750,0.99805,-0.00488
8988, 00:13:33.813,,
8989, 00:13:33.875,1.01563,-0.00488
8990, 00:13:33.938,,
8991, 00:13:34.000,1.00781,-0.01563
8992, 00:13:34.063,,
8993, 00:13:34.125,1.04492,-0.00781
8994, 00:13:34.188,,
8995, 00:13:34.250,0.99219,-0.00781
8996, 00:13:34.313,,
8997, 00:13:34.375,1.00781,-0.01172
8998, 00:13:34.438,,
8999, 00:13:34.500,0.99805,-0.01172
9000, 00:13:34.563,,
9001, 00:13:34.625,1.02539,-0.00488
9002, 00:13:34.688,,
9003, 00:13:34.750,1,0.00098
9004, 00:13:34.813,,
9005, 00:13:34.875,1.02148,-0.00977
9006, 00:13:34.938,,
9007, 00:13:35.000,1.00977,-0.00781
9008, 00:13:35.063,,
9009, 00:13:35.125,1.01172,-0.01172
9010, 00:13:35.188,,
9011, 00:13:35.250,1.00391,-0.00977
9012, 00:13:35.313,,
9013, 00:13:35.375,1.00195,-0.00391
9014, 00:13:35.438,,
9015, 00:13:35.500,1.03125,-0.00781
9016, 00:13:35.563,,
9017, 00:13:35.625,1.01563,-0.01172
9018, 00:13:35.688,,
9019, 00:13:35.750,0.99414,-0.01172
9020, 00:13:35.813,,
9021, 00:13:35.875,1.00195,-0.00781
9022, 00:13:35.938,,
9023, 00:13:36.000,1.03516,-0.00195
9024, 00:13:36.063,,
9025, 00:13:36.125,1.00586,-0.00977
9026, 00:13:36.188,,
9027, 00:13:36.250,1.00391,-0.00781
9028, 00:13:36.313,,
9029, 00:13:36.375,1.02148,-0.01758
9030, 00:13:36.438,,
9031, 00:13:36.500,1,-0.01758
9032, 00:13:36.563,,
9033, 00:13:36.625,0.99805,-0.00977
9034, 00:13:36.688,,
9035, 00:13:36.750,1.04102,-0.00781
9036, 00:13:36.813,,
9037, 00:13:36.875,0.99414,-0.01172
9038, 00:13:36.938,,
9039, 00:13:37.000,1.01172,-0.01465
9040, 00:13:37.063,,
9041, 00:13:37.125,1.01172,-0.00488
9042, 00:13:37.188,,
9043, 00:13:37.250,1.01953,-0.00781
9044, 00:13:37.313,,
9045, 00:13:37.375,1.01367,-0.0127
9046, 00:13:37.438,,
9047, 00:13:37.500,1.00195,-0.01563
9048, 00:13:37.563,,
9049, 00:13:37.625,0.98828,-0.00195
9050, 00:13:37.688,,
9051, 00:13:37.750,1.05469,0.00391
9052, 00:13:37.813,,
9053, 00:13:37.875,0.99219,-0.01855
9054, 00:13:37.938,,
9055, 00:13:38.000,0.99609,-0.01758
9056, 00:13:38.063,,
9057, 00:13:38.125,1.02344,-0.01172
9058, 00:13:38.188,,
9059, 00:13:38.250,1,0.00293
9060, 00:13:38.313,,
9061, 00:13:38.375,1.02734,0.00684
9062, 00:13:38.438,,
9063, 00:13:38.500,1.00391,0.01074
9064, 00:13:38.563,,
9065, 00:13:38.625,0.98242,-0.0127
9066, 00:13:38.688,,
9067, 00:13:38.750,1.00781,-0.00781
9068, 00:13:38.813,,
9069, 00:13:38.875,1.02539,-0.00684
9070, 00:13:38.938,,
9071, 00:13:39.000,0.99414,0.00391
9072, 00:13:39.063,,
9073, 00:13:39.125,1.00781,-0.00781
9074, 00:13:39.188,,
9075, 00:13:39.250,1.00195,-0.02246
9076, 00:13:39.313,,
9077, 00:13:39.375,1.00977,-0.00391
9078, 00:13:39.438,,
9079, 00:13:39.500,0.99609,-0.00488
9080, 00:13:39.563,,
9081, 00:13:39.625,1.0332,-0.00488
9082, 00:13:39.688,,
9083, 00:13:39.750,1.00977,-0.00781
9084, 00:13:39.813,,
9085, 00:13:39.875,0.99414,-0.01172
9086, 00:13:39.938,,
9087, 00:13:40.000,0.99805,-0.01465
9088, 00:13:40.063,,
9089, 00:13:40.125,1.05469,-0.00977
9090, 00:13:40.188,,
9091, 00:13:40.250,1.00781,-0.0127
9092, 00:13:40.313,,
9093, 00:13:40.375,0.98828,0.00391
9094, 00:13:40.438,,
9095, 00:13:40.500,1.01758,-0.00391
9096, 00:13:40.563,,
9097, 00:13:40.625,1.01953,-0.00488
9098, 00:13:40.688,,
9099, 00:13:40.750,1.02734,-0.00488
9100, 00:13:40.813,,
9101, 00:13:40.875,1,-0.00391
9102, 00:13:40.938,,
9103, 00:13:41.000,1.02539,0.00293
9104, 00:13:41.063,,
9105, 00:13:41.125,0.94922,-0.02344
9106, 00:13:41.188,,
9107, 00:13:41.250,1.02539,-0.01855
9108, 00:13:41.313,,
9109, 00:13:41.375,1.05469,-0.0127
9110, 00:13:41.438,,
9111, 00:13:41.500,0.99414,0.01074
9112, 00:13:41.563,,
9113, 00:13:41.625,0.99805,0.00098
9114, 00:13:41.688,,
9115, 00:13:41.750,1.03125,-0.00488
9116, 00:13:41.813,,
9117, 00:13:41.875,1.02539,-0.00488
9118, 00:13:41.938,,
9119, 00:13:42.000,1.00781,0.00098
9120, 00:13:42.063,,
9121, 00:13:42.125,1.02344,-0.00195
9122, 00:13:42.188,,
9123, 00:13:42.250,1,0
9124, 00:13:42.313,,
9125, 00:13:42.375,0.98438,-0.01563
9126, 00:13:42.438,,
9127, 00:13:42.500,1.03711,-0.00488
9128, 00:13:42.563,,
9129, 00:13:42.625,1,-0.00488
9130, 00:13:42.688,,
9131, 00:13:42.750,0.99023,-0.00488
9132, 00:13:42.813,,
9133, 00:13:42.875,1.05469,-0.03906
9134, 00:13:42.938,,
9135, 00:13:43.000,1.0332,-0.0293
9136, 00:13:43.063,,
9137, 00:13:43.125,1.02344,-0.00684
9138, 00:13:43.188,,
9139, 00:13:43.250,1.00195,-0.01465
9140, 00:13:43.313,,
9141, 00:13:43.375,1.03125,-0.00195
9142, 00:13:43.438,,
9143, 00:13:43.500,0.96094,-0.01465
9144, 00:13:43.563,,
9145, 00:13:43.625,1.00586,-0.02344
9146, 00:13:43.688,,
9147, 00:13:43.750,1.04297,-0.01758
9148, 00:13:43.813,,
9149, 00:13:43.875,0.98828,0.00098
9150, 00:13:43.938,,
9151, 00:13:44.000,1.01758,-0.02246
9152, 00:13:44.063,,
9153, 00:13:44.125,1.0293,-0.03711
9154, 00:13:44.188,,
9155, 00:13:44.250,1.03125,-0.03906
9156, 00:13:44.313,,
9157, 00:13:44.375,1.04883,0.00293
9158, 00:13:44.438,,
9159, 00:13:44.500,1.02344,0.04688
9160, 00:13:44.563,,
9161, 00:13:44.625,0.94727,0.00098
9162, 00:13:44.688,,
9163, 00:13:44.750,1.03711,-0.02246
9164, 00:13:44.813,,
9165, 00:13:44.875,0.96875,0.01074
9166, 00:13:44.938,,
9167, 00:13:45.000,0.96094,-0.0127
9168, 00:13:45.063,,
9169, 00:13:45.125,1.0625,-0.01563
9170, 00:13:45.188,,
9171, 00:13:45.250,1.04688,-0.02637
9172, 00:13:45.313,,
9173, 00:13:45.375,1.01367,-0.03418
9174, 00:13:45.438,,
9175, 00:13:45.500,1.06836,-0.00977
9176, 00:13:45.563,,
9177, 00:13:45.625,0.98047,-0.00488
9178, 00:13:45.688,,
9179, 00:13:45.750,0.97266,-0.02246
9180, 00:13:45.813,,
9181, 00:13:45.875,0.9668,-0.00391
9182, 00:13:45.938,,
9183, 00:13:46.000,0.90234,0.01074
9184, 00:13:46.063,,
9185, 00:13:46.125,1.17578,-0.0127
9186, 00:13:46.188,,
9187, 00:13:46.250,1.20508,-0.0332
9188, 00:13:46.313,,
9189, 00:13:46.375,0.94922,-0.03906
9190, 00:13:46.438,,
9191, 00:13:46.500,1.00977,0.00586
9192, 00:13:46.563,,
9193, 00:13:46.625,0.97266,0.01074
9194, 00:13:46.688,,
9195, 00:13:46.750,0.85547,0.01758
9196, 00:13:46.813,,
9197, 00:13:46.875,1.05078,0.00098
9198, 00:13:46.938,,
9199, 00:13:47.000,1.09961,-0.02832
9200, 00:13:47.063,,
9201, 00:13:47.125,1.04492,0.00293
9202, 00:13:47.188,,
9203, 00:13:47.250,0.99219,0.01172
9204, 00:13:47.313,,
9205, 00:13:47.375,0.99414,0.00098
9206, 00:13:47.438,,
9207, 00:13:47.500,1.02344,-0.02344
9208, 00:13:47.563,,
9209, 00:13:47.625,0.98633,-0.01855
9210, 00:13:47.688,,
9211, 00:13:47.750,1.01172,0.00684
9212, 00:13:47.813,,
9213, 00:13:47.875,1.04492,0.01172
9214, 00:13:47.938,,
9215, 00:13:48.000,1.01563,-0.01172
9216, 00:13:48.063,,
9217, 00:13:48.125,1.01953,-0.01855
9218, 00:13:48.188,,
9219, 00:13:48.250,1.00391,-0.00977
9220, 00:13:48.313,,
9221, 00:13:48.375,0.99805,0.00293
9222, 00:13:48.438,,
9223, 00:13:48.500,1.05859,0.00293
9224, 00:13:48.563,,
9225, 00:13:48.625,1.06641,-0.00977
9226, 00:13:48.688,,
9227, 00:13:48.750,0.97266,-0.02051
9228, 00:13:48.813,,
9229, 00:13:48.875,0.95703,-0.00684
9230, 00:13:48.938,,
9231, 00:13:49.000,0.97656,0.00293
9232, 00:13:49.063,,
9233, 00:13:49.125,0.99805,0.00293
9234, 00:13:49.188,,
9235, 00:13:49.250,0.99023,-0.00977
9236, 00:13:49.313,,
9237, 00:13:49.375,1.01758,-0.00684
9238, 00:13:49.438,,
9239, 00:13:49.500,1.04297,-0.0127
9240, 00:13:49.563,,
9241, 00:13:49.625,1.03711,0.00098
9242, 00:13:49.688,,
9243, 00:13:49.750,1.02734,-0.01172
9244, 00:13:49.813,,
9245, 00:13:49.875,1.0332,-0.02246
9246, 00:13:49.938,,
9247, 00:13:50.000,0.99414,-0.01758
9248, 00:13:50.063,,
9249, 00:13:50.125,0.98438,-0.00195
9250, 00:13:50.188,,
9251, 00:13:50.250,0.97656,0.00293
9252, 00:13:50.313,,
9253, 00:13:50.375,0.99805,0.00684
9254, 00:13:50.438,,
9255, 00:13:50.500,1.00977,-0.01172
9256, 00:13:50.563,,
9257, 00:13:50.625,1.00977,-0.01758
9258, 00:13:50.688,,
9259, 00:13:50.750,1.01367,-0.00977
9260, 00:13:50.813,,
9261, 00:13:50.875,1.00781,0.00293
9262, 00:13:50.938,,
9263, 00:13:51.000,1.03711,-0.00391
9264, 00:13:51.063,,
9265, 00:13:51.125,1.01953,-0.0127
9266, 00:13:51.188,,
9267, 00:13:51.250,1.00586,-0.0127
9268, 00:13:51.313,,
9269, 00:13:51.375,1.00781,-0.01172
9270, 00:13:51.438,,
9271, 00:13:51.500,1.02148,-0.00684
9272, 00:13:51.563,,
9273, 00:13:51.625,1.00781,-0.00781
9274, 00:13:51.688,,
9275, 00:13:51.750,1.00977,0
9276, 00:13:51.813,,
9277, 00:13:51.875,1.00781,-0.00781
9278, 00:13:51.938,,
9279, 00:13:52.000,1.00195,-0.00781
9280, 00:13:52.063,,
9281, 00:13:52.125,1.00977,-0.00977
9282, 00:13:52.188,,
9283, 00:13:52.250,1.00781,-0.00684
9284, 00:13:52.313,,
9285, 00:13:52.375,1.00781,-0.00195
9286, 00:13:52.438,,
9287, 00:13:52.500,1.00977,-0.00391
9288, 00:13:52.563,,
9289, 00:13:52.625,1.00781,-0.00781
9290, 00:13:52.688,,
9291, 00:13:52.750,1.01367,-0.0127
9292, 00:13:52.813,,
9293, 00:13:52.875,1.01172,-0.00391
9294, 00:13:52.938,,
9295, 00:13:53.000,1.01367,-0.00488
9296, 00:13:53.063,,
9297, 00:13:53.125,1.01172,-0.00391
9298, 00:13:53.188,,
9299, 00:13:53.250,1.01172,-0.00781
9300, 00:13:53.313,,
9301, 00:13:53.375,1.01172,-0.00684
9302, 00:13:53.438,,
9303, 00:13:53.500,1.01563,-0.00684
9304, 00:13:53.563,,
9305, 00:13:53.625,1.01367,-0.00684
9306, 00:13:53.688,,
9307, 00:13:53.750,1.00977,-0.00781
9308, 00:13:53.813,,
9309, 00:13:53.875,1.00977,-0.01172
9310, 00:13:53.938,,
9311, 00:13:54.000,1.00977,-0.00977
9312, 00:13:54.063,,
9313, 00:13:54.125,1.00781,-0.01172
9314, 00:13:54.188,,
9315, 00:13:54.250,1.00977,-0.0127
9316, 00:13:54.313,,
9317, 00:13:54.375,1.00977,-0.00781
9318, 00:13:54.438,,
9319, 00:13:54.500,1.00977,-0.01172
9320, 00:13:54.563,,
9321, 00:13:54.625,1.00781,-0.00488
9322, 00:13:54.688,,
9323, 00:13:54.750,1.00586,-0.00684
9324, 00:13:54.813,,
9325, 00:13:54.875,1.00781,-0.00781
9326, 00:13:54.938,,
9327, 00:13:55.000,1.00977,-0.00391
9328, 00:13:55.063,,
9329, 00:13:55.125,1.00977,-0.00195
9330, 00:13:55.188,,
9331, 00:13:55.250,1.00781,-0.00195
9332, 00:13:55.313,,
9333, 00:13:55.375,1.00781,-0.00781
9334, 00:13:55.438,,
9335, 00:13:55.500,1.01172,-0.00488
9336, 00:13:55.563,,
9337, 00:13:55.625,1.00977,-0.00684
9338, 00:13:55.688,,
9339, 00:13:55.750,1.01367,-0.00684
9340, 00:13:55.813,,
9341, 00:13:55.875,1.01172,-0.00391
9342, 00:13:55.938,,
9343, 00:13:56.000,1.01563,-0.00781
9344, 00:13:56.063,,
9345, 00:13:56.125,1.00977,-0.00684
9346, 00:13:56.188,,
9347, 00:13:56.250,1.01563,-0.01172
9348, 00:13:56.313,,
9349, 00:13:56.375,1.01563,-0.00684
9350, 00:13:56.438,,
9351, 00:13:56.500,1.00977,-0.00977
9352, 00:13:56.563,,
9353, 00:13:56.625,1.01367,-0.00488
9354, 00:13:56.688,,
9355, 00:13:56.750,1.00977,-0.00781
9356, 00:13:56.813,,
9357, 00:13:56.875,1.01172,-0.00781
9358, 00:13:56.938,,
9359, 00:13:57.000,1.01172,-0.00684
9360, 00:13:57.063,,
9361, 00:13:57.125,1.00781,-0.01172
9362, 00:13:57.188,,
9363, 00:13:57.250,1.00781,-0.00488
9364, 00:13:57.313,,
9365, 00:13:57.375,1.00781,-0.01172
9366, 00:13:57.438,,
9367, 00:13:57.500,1.00977,-0.00781
9368, 00:13:57.563,,
9369, 00:13:57.625,1.00781,-0.01172
9370, 00:13:57.688,,
